"Remote Sensing Image Data Storage and Search Method Based on Pyramid Model in Cloud","Rough Sets and Knowledge Technology","","","","10.1007/978-3-642-31900-6_34","Ying XiaXuanlun Yang","2012","http://link.springer.com/chapter/10.1007/978-3-642-31900-6_34","Chapter"
"A Communication Genre Perspective on e-Petitioning: The Case of the Citizens’ Initiative","Electronic Participation","","","","10.1007/978-3-642-33250-0_4","Åke GrönlundIryna Susha","2012","http://link.springer.com/chapter/10.1007/978-3-642-33250-0_4","Chapter"
"Talk to Act: How Internet Use Empowers Users to Participate in Collective Actions Offline","Persuasive Technology. Design for Health and Safety","","","","10.1007/978-3-642-31037-9_7","Sandy SchumannOlivier KleinKaren Douglas","2012","http://link.springer.com/chapter/10.1007/978-3-642-31037-9_7","Chapter"
"The iCat as a Natural Interaction Partner","Advanced Agent Technology","","","","10.1007/978-3-642-27216-5_14","Koen HindriksMark A. NeerincxMirek Vink","2012","http://link.springer.com/chapter/10.1007/978-3-642-27216-5_14","Chapter"
"Argumentation and Intuitive Decision Making: Criminal Sentencing and Sentence Indication","AI Approaches to the Complexity of Legal Systems. Models and Ethical Challenges for Legal Systems, Legal Language and Legal Ontologies, Argumentation and Software Agents","","","","10.1007/978-3-642-35731-2_15","Andrew Vincent","2012","http://link.springer.com/chapter/10.1007/978-3-642-35731-2_15","Chapter"
"Assessing Effects of eGovernment Initiatives Based on a Public Value Framework","Electronic Government","","","","10.1007/978-3-642-33489-4_21","Øyvind HellangLeif Skiftenes Flak","2012","http://link.springer.com/chapter/10.1007/978-3-642-33489-4_21","Chapter"
"Use of a health information exchange system in the emergency care of children","BMC Medical Informatics and Decision Making","","11","1","10.1186/1472-6947-11-78","Joshua R Vest’Jon (Sean) JaspersonHongwei ZhaoLarry D GammRobert L Ohsfeldt","2011","http://link.springer.com/article/10.1186/1472-6947-11-78","Article"
"Evaluation of an automated safety surveillance system using risk adjusted sequential probability ratio testing","BMC Medical Informatics and Decision Making","","11","1","10.1186/1472-6947-11-75","Michael E MathenySharon-Lise T NormandThomas P GrossDanica Marinac-DabicNilsa Loyo-BerriosVenkatesan D VidiSharon DonnellyFrederic S Resnic","2011","http://link.springer.com/article/10.1186/1472-6947-11-75","Article"
"Ethical frontiers of ICT and older users: cultural, pragmatic and ethical issues","Ethics and Information Technology","","13","4","10.1007/s10676-011-9276-4","Athena McLean","2011","http://link.springer.com/article/10.1007/s10676-011-9276-4","Article"
"Ubiquitous Body Sensor Networks","Mobile Networks and Applications","","16","6","10.1007/s11036-011-0341-3","Min ChenAthanasios V. Vasilakos","2011","http://link.springer.com/article/10.1007/s11036-011-0341-3","Article"
"A survey of black hole attacks in wireless mobile ad hoc networks","Human-centric Computing and Information Sciences","","1","1","10.1186/2192-1962-1-4","Fan-Hsun TsengLi-Der ChouHan-Chieh Chao","2011","http://link.springer.com/article/10.1186/2192-1962-1-4","Article"
"Web-browser encryption of personal health information","BMC Medical Informatics and Decision Making","","11","1","10.1186/1472-6947-11-70","Richard E MorsePrakash NadkarniDavid A SchoenfeldDianne M Finkelstein","2011","http://link.springer.com/article/10.1186/1472-6947-11-70","Article"
"Educating for trust","Archival Science","","11","3 - 4","10.1007/s10502-011-9152-3","Luciana DurantiCorinne Rogers","2011","http://link.springer.com/article/10.1007/s10502-011-9152-3","Article"
"The adoption and concerns of e-finance in Malaysia","Electronic Commerce Research","","11","4","10.1007/s10660-011-9081-5","Kogilah NarayanasamyDevinaga RasiahTeck Ming Tan","2011","http://link.springer.com/article/10.1007/s10660-011-9081-5","Article"
"Teaching to trust: How a virtual archives and preservation curriculum laboratory creates a global education community?","Archival Science","","11","3 - 4","10.1007/s10502-011-9157-y","Karen AndersonJeannette BastianRoss HarveyTerry PlumGöran Samuelsson","2011","http://link.springer.com/article/10.1007/s10502-011-9157-y","Article"
"The trust continuum in the information age: a Canadian perspective","Archival Science","","11","3 - 4","10.1007/s10502-011-9148-z","Dara M. PriceJohanna J. Smith","2011","http://link.springer.com/article/10.1007/s10502-011-9148-z","Article"
"Documentation practices and recordkeeping: a matter of trust or distrust?","Archival Science","","11","3 - 4","10.1007/s10502-011-9160-3","Anneli Sundqvist","2011","http://link.springer.com/article/10.1007/s10502-011-9160-3","Article"
"Is it a question of trust or why are we afraid to go to Nineveh?","Archival Science","","11","3 - 4","10.1007/s10502-011-9149-y","Michael S. Moss","2011","http://link.springer.com/article/10.1007/s10502-011-9149-y","Article"
"Neutrality, social justice and the obligations of archival education and educators in the twenty-first century","Archival Science","","11","3 - 4","10.1007/s10502-011-9147-0","Anne Gilliland","2011","http://link.springer.com/article/10.1007/s10502-011-9147-0","Article"
"Implementing digital archives: issues of trust","Archival Science","","11","3 - 4","10.1007/s10502-011-9167-9","Gillian OliverBrenda ChawnerHai Ping Liu","2011","http://link.springer.com/article/10.1007/s10502-011-9167-9","Article"
"Security and privacy requirements in interactive TV","Multimedia Systems","","17","5","10.1007/s00530-010-0221-x","Dhiah el Diehn I. Abou-TairIngo KösterKathrin Höfke","2011","http://link.springer.com/article/10.1007/s00530-010-0221-x","Article"
"Model-based qualitative risk assessment for availability of IT infrastructures","Software & Systems Modeling","","10","4","10.1007/s10270-010-0166-8","Emmanuele ZambonSandro EtalleRoel J. WieringaPieter Hartel","2011","http://link.springer.com/article/10.1007/s10270-010-0166-8","Article"
"Smart Metering Information Management","Business & Information Systems Engineering","","3","5","10.1007/s12599-011-0173-5","Dipl.-Wirtsch.-Ing. Ullrich C. C. JagstaidtJanis KossahlProf. Dr. Lutz M. Kolbe","2011","http://link.springer.com/article/10.1007/s12599-011-0173-5","Article"
"The Concept of ‘Work’ in CSCW","Computer Supported Cooperative Work (CSCW)","","20","4 - 5","10.1007/s10606-011-9146-y","Kjeld Schmidt","2011","http://link.springer.com/article/10.1007/s10606-011-9146-y","Article"
"Improving quality assessment of composite indicators in university rankings: a case study of French and German universities of excellence","Scientometrics","","89","1","10.1007/s11192-011-0419-5","M. BenitoR. Romera","2011","http://link.springer.com/article/10.1007/s11192-011-0419-5","Article"
"A framework for the ethical impact assessment of information technology","Ethics and Information Technology","","13","3","10.1007/s10676-010-9242-6","David Wright","2011","http://link.springer.com/article/10.1007/s10676-010-9242-6","Article"
"A research agenda for information quality assurance in public safety networks: information orchestration as the middle ground between hierarchical and netcentric approaches","Cognition, Technology & Work","","13","3","10.1007/s10111-011-0172-9","Nitesh BharosaMarijn JanssenYao-Hua Tan","2011","http://link.springer.com/article/10.1007/s10111-011-0172-9","Article"
"Advances in business process management implementation based on a maturity assessment and best practice exchange","Information Systems and e-Business Management","","9","3","10.1007/s10257-010-0137-1","Michael Rohloff","2011","http://link.springer.com/article/10.1007/s10257-010-0137-1","Article"
"The effect of academic inbreeding on scientific effectiveness","Scientometrics","","88","3","10.1007/s11192-011-0415-9","Ozlem InancOnur Tuncer","2011","http://link.springer.com/article/10.1007/s11192-011-0415-9","Article"
"Anonymity meets game theory: secure data integration with malicious participants","The VLDB Journal","","20","4","10.1007/s00778-010-0214-6","Noman MohammedBenjamin C. M. FungMourad Debbabi","2011","http://link.springer.com/article/10.1007/s00778-010-0214-6","Article"
"Can we Develop Artificial Agents Capable of Making Good Moral Decisions?","Minds and Machines","","21","3","10.1007/s11023-011-9249-8","Herman T. Tavani","2011","http://link.springer.com/article/10.1007/s11023-011-9249-8","Article"
"Data governance in predictive toxicology: A review","Journal of Cheminformatics","","3","1","10.1186/1758-2946-3-24","Xin FuAnna WojakDaniel NeaguMick RidleyKim Travis","2011","http://link.springer.com/article/10.1186/1758-2946-3-24","Article"
"A framework to support alignment of secure software engineering with legal regulations","Software & Systems Modeling","","10","3","10.1007/s10270-010-0154-z","Shareeful IslamHaralambos MouratidisJan Jürjens","2011","http://link.springer.com/article/10.1007/s10270-010-0154-z","Article"
"Risk analysis and port security: some contextual observations and considerations","Annals of Operations Research","","187","1","10.1007/s10479-009-0631-3","Michael R. Greenberg","2011","http://link.springer.com/article/10.1007/s10479-009-0631-3","Article"
"Non-functional properties in the model-driven development of service-oriented systems","Software & Systems Modeling","","10","3","10.1007/s10270-010-0155-y","Stephen GilmoreLászló GönczyNora KochPhilip MayerMirco TribastoneDániel Varró","2011","http://link.springer.com/article/10.1007/s10270-010-0155-y","Article"
"A Stackelberg game model for resource allocation in cargo container security","Annals of Operations Research","","187","1","10.1007/s10479-010-0793-z","Niyazi Onur Bakır","2011","http://link.springer.com/article/10.1007/s10479-010-0793-z","Article"
"Interdicting nuclear material on cargo containers using knapsack problem models","Annals of Operations Research","","187","1","10.1007/s10479-009-0667-4","Laura A. McLayJamie D. LloydEmily Niman","2011","http://link.springer.com/article/10.1007/s10479-009-0667-4","Article"
"Detecting nuclear materials smuggling: using radiography to improve container inspection policies","Annals of Operations Research","","187","1","10.1007/s10479-010-0717-y","Gary M. GauklerChenhua LiRory CannadaySunil S. ChirayathYu Ding","2011","http://link.springer.com/article/10.1007/s10479-010-0717-y","Article"
"The re-identification risk of Canadians from longitudinal demographics","BMC Medical Informatics and Decision Making","","11","1","10.1186/1472-6947-11-46","Khaled El EmamDavid BuckeridgeRobyn TamblynAngelica NeisaElizabeth JonkerAman Verma","2011","http://link.springer.com/article/10.1186/1472-6947-11-46","Article"
"Isolation in Cloud Computing and Privacy-Enhancing Technologies","Business & Information Systems Engineering","","3","3","10.1007/s12599-011-0160-x","Prof. Dr. Noboru SoneharaProf. Dr. Isao EchizenDr. Sven Wohlgemuth","2011","http://link.springer.com/article/10.1007/s12599-011-0160-x","Article"
"Automated Certification for Compliant Cloud-based Business Processes","Business & Information Systems Engineering","","3","3","10.1007/s12599-011-0155-7","Dr. Rafael AccorsiDipl.-Inf. Lutz LowisYoshinori Sato","2011","http://link.springer.com/article/10.1007/s12599-011-0155-7","Article"
"Funding acknowledgement analysis: an enhanced tool to investigate research sponsorship impacts: the case of nanotechnology","Scientometrics","","87","3","10.1007/s11192-011-0362-5","Jue WangPhilip Shapira","2011","http://link.springer.com/article/10.1007/s11192-011-0362-5","Article"
"Understanding benefits realisation of iREACH from a capability approach perspective","Ethics and Information Technology","","13","2","10.1007/s10676-011-9268-4","Helena GrunfeldSokleap HakTara Pin","2011","http://link.springer.com/article/10.1007/s10676-011-9268-4","Article"
"The Translational Medicine Ontology and Knowledge Base: driving personalized medicine by bridging the gap between bench and bedside","Journal of Biomedical Semantics","","2","2","10.1186/2041-1480-2-S2-S1","Joanne S LucianoBosse AnderssonColin BatchelorOlivier BodenreiderTim ClarkChristine K DenneyChristopher DomarewThomas GambetLee HarlandAnja JentzschVipul KashyapPeter KosJulia KozlovskyTimothy LeboScott M MarshallJames P McCusker","2011","http://link.springer.com/article/10.1186/2041-1480-2-S2-S1","Article"
"A socio-technical perspective on e-government issues in developing countries: a scientometrics approach","Scientometrics","","87","2","10.1007/s11192-010-0322-5","Gohar Feroz KhanJunghoon MoonHan Woo ParkBobby SwarJae Jeung Rho","2011","http://link.springer.com/article/10.1007/s11192-010-0322-5","Article"
"Integrating constraints to support legally flexible business processes","Information Systems Frontiers","","13","2","10.1007/s10796-009-9190-z","Yuqing SunJoshua Zhexue HuangXiangxu Meng","2011","http://link.springer.com/article/10.1007/s10796-009-9190-z","Article"
"A privacy threat analysis framework: supporting the elicitation and fulfillment of privacy requirements","Requirements Engineering","","16","1","10.1007/s00766-010-0115-7","Mina DengKim WuytsRiccardo ScandariatoBart PreneelWouter Joosen","2011","http://link.springer.com/article/10.1007/s00766-010-0115-7","Article"
"A methodology for security assurance-driven system development","Requirements Engineering","","16","1","10.1007/s00766-010-0114-8","José Luis VivasIsaac AgudoJavier López","2011","http://link.springer.com/article/10.1007/s00766-010-0114-8","Article"
"Understanding the 9/11 Commission archive: control, access, and the politics of manipulation","Archival Science","","11","1 - 2","10.1007/s10502-011-9139-0","David A. WallaceLance Stuchell","2011","http://link.springer.com/article/10.1007/s10502-011-9139-0","Article"
"Intelligent planning and the design of a new risk-based, intelligent flight plan","Cognition, Technology & Work","","13","1","10.1007/s10111-010-0154-3","Joan CahillNick Mc DonaldCaptain Gabriel Losa","2011","http://link.springer.com/article/10.1007/s10111-010-0154-3","Article"
"A study to support agile methods more effectively through traceability","Innovations in Systems and Software Engineering","","7","1","10.1007/s11334-011-0144-5","Angelina EspinozaJuan Garbajosa","2011","http://link.springer.com/article/10.1007/s11334-011-0144-5","Article"
"The Singapore experience: Synergy of national policy, classroom practice and design research","International Journal of Computer-Supported Collaborative Learning","","6","1","10.1007/s11412-010-9102-8","Chee-Kit LooiHyo-Jeong SoYancy TohWenli Chen","2011","http://link.springer.com/article/10.1007/s11412-010-9102-8","Article"
"Information control and terrorism: Tracking the Mumbai terrorist attack through twitter","Information Systems Frontiers","","13","1","10.1007/s10796-010-9275-8","Onook OhManish AgrawalH. Raghav Rao","2011","http://link.springer.com/article/10.1007/s10796-010-9275-8","Article"
"Trust and multi-agent systems: applying the “diffuse, default model” of trust to experiments involving artificial agents","Ethics and Information Technology","","13","1","10.1007/s10676-010-9249-z","Jeff BuechnerHerman T. Tavani","2011","http://link.springer.com/article/10.1007/s10676-010-9249-z","Article"
